index,seed,N,baseline_last_clear_s,c_last_clear_s,delta_c_minus_baseline_s
1110,1713001110,13,8869.553304,8869.553304,0.0
1111,1713001111,15,9369.714593,9369.714593,0.0
1112,1713001112,15,9447.528928,9520.910913,73.38198499999999
1113,1713001113,12,11558.203031,11343.571664,-214.63136699999995
1114,1713001114,10,1520.24696,1600.09652,79.84956000000011
1115,1713001115,15,10428.094781,10411.397878,-16.69690300000002
1116,1713001116,11,10248.897178,10134.863198,-114.03398000000016
1117,1713001117,13,9645.794604,9685.256623,39.46201899999869
1118,1713001118,16,4834.303976,5347.954274,513.6502979999996
1119,1713001119,13,14241.28913,14721.676219,480.38708900000165
1120,1713001120,10,9573.138934,7065.897101,-2507.241833000001
1121,1713001121,13,9349.403402,9447.779043,98.37564100000054
1122,1713001122,10,10153.601152,10947.157432,793.5562800000007
1123,1713001123,14,7847.421941,7847.421941,0.0
1124,1713001124,12,6161.577337,5483.41157,-678.1657669999995
1125,1713001125,11,11575.844777,11575.844777,0.0
1126,1713001126,16,2062.49805,2062.49805,0.0
1127,1713001127,10,9478.873868,8627.616286,-851.2575820000002
1128,1713001128,15,9240.324518,9470.904964,230.58044599999994
1129,1713001129,10,8313.993407,8087.077101,-226.91630600000008
1130,1713001130,11,2549.534344,2665.292342,115.75799800000004
1131,1713001131,15,12487.370309,12487.370309,0.0
1132,1713001132,13,7923.24649,7885.235208,-38.01128200000039
1133,1713001133,13,9315.430856,9315.430856,0.0
1134,1713001134,14,2436.129494,2391.670198,-44.459295999999995
1135,1713001135,12,8988.041811,8887.883532,-100.15827899999931
1136,1713001136,10,8711.776687,9472.42859,760.651903
1137,1713001137,15,11783.319437,11783.319437,0.0
1138,1713001138,16,3141.478576,3141.478576,0.0
1139,1713001139,11,9513.88785,9513.88785,0.0
1140,1713001140,15,10765.790267,10336.407566,-429.38270100000045
1141,1713001141,15,10027.151943,9986.139398,-41.01254500000141
1142,1713001142,12,9616.950861,9773.14582,156.19495900000038
1143,1713001143,16,13409.050136,13409.050136,0.0
1144,1713001144,13,6399.574736,6399.574736,0.0
1145,1713001145,15,10795.104218,10289.143684,-505.9605339999998
1146,1713001146,16,11349.61141,7763.286965,-3586.3244449999993
1147,1713001147,15,10944.076805,11087.809562,143.73275699999976
1148,1713001148,12,4134.524197,6037.551172,1903.0269750000007
1149,1713001149,15,7441.050165,7418.816195,-22.233969999999317
1150,1713001150,10,3229.151992,6621.678501,3392.5265090000003
1151,1713001151,13,11583.811942,11615.214778,31.402835999999297
1152,1713001152,13,11948.540919,12615.713027,667.1721080000007
1153,1713001153,10,8809.737793,8809.737793,0.0
1154,1713001154,13,6949.990269,6775.785389,-174.20488000000023
1155,1713001155,16,15523.605662,16007.589039,483.9833770000005
1156,1713001156,16,5264.301618,5919.181715,654.8800969999993
1157,1713001157,12,9351.93501,9351.93501,0.0
1158,1713001158,10,3162.89534,5534.048382,2371.153042
1159,1713001159,16,6452.799471,6452.799471,0.0
1160,1713001160,16,5088.153019,5088.153019,0.0
1161,1713001161,16,8962.057075,8884.369121,-77.6879540000009
1162,1713001162,13,7605.614304,7605.564091,-0.05021299999953044
1163,1713001163,10,8386.887352,8372.231639,-14.655713000000105
1164,1713001164,14,10839.534045,10845.674261,6.140215999999782
1165,1713001165,12,9381.123335,8381.934311,-999.1890239999993
1166,1713001166,12,10064.83018,11004.979241,940.1490609999983
1167,1713001167,16,12242.408762,12242.408762,0.0
1168,1713001168,11,9859.748571,10062.476529,202.7279579999995
1169,1713001169,11,9923.621963,9923.621963,0.0
1170,1713001170,16,5039.111715,3453.993472,-1585.118243
1171,1713001171,16,7078.859962,7078.859962,0.0
1172,1713001172,11,9663.764969,9531.648222,-132.11674700000003
1173,1713001173,10,6759.250988,6751.028858,-8.222130000000107
1174,1713001174,15,2125.749114,2198.837967,73.08885299999974
1175,1713001175,10,9012.232486,9012.232486,0.0
1176,1713001176,11,9820.736279,9604.948503,-215.78777600000103
1177,1713001177,16,5547.476116,5547.476116,0.0
1178,1713001178,15,8655.378458,3924.885347,-4730.493111
1179,1713001179,16,7741.781444,7741.781444,0.0
1180,1713001180,16,5070.704343,5452.627867,381.9235239999998
1181,1713001181,10,9016.714303,9016.714303,0.0
1182,1713001182,15,11619.568068,12190.759999,571.1919309999994
1183,1713001183,11,9025.416993,9025.416993,0.0
1184,1713001184,10,9565.667922,8261.513792,-1304.1541300000008
1185,1713001185,13,11645.060697,11645.060697,0.0
1186,1713001186,12,1348.43257,1265.26435,-83.16822000000002
1187,1713001187,10,10835.722205,10829.411805,-6.3104000000003
1188,1713001188,13,10120.714268,8326.247123,-1794.4671450000005
1189,1713001189,16,10265.226319,10275.90424,10.677921000000424
1190,1713001190,14,2998.431416,2998.431416,0.0
1191,1713001191,11,12057.455536,12057.455536,0.0
1192,1713001192,10,7609.69921,7548.53809,-61.161119999999755
1193,1713001193,15,10299.119189,10299.119189,0.0
1194,1713001194,12,9557.098051,9513.337158,-43.76089300000058
1195,1713001195,11,9046.307136,9046.307136,0.0
1196,1713001196,14,5418.108934,8986.036901,3567.9279669999996
1197,1713001197,12,10115.698602,10047.354442,-68.34416000000056
1198,1713001198,12,2238.696191,2238.696191,0.0
1199,1713001199,10,8739.925304,8739.925304,0.0
1200,1713001200,16,7359.266642,7293.964843,-65.30179899999985
1201,1713001201,13,8194.641289,8194.641289,0.0
1202,1713001202,12,3768.28351,3876.477393,108.19388299999991
1203,1713001203,13,9683.818789,9683.818789,0.0
1204,1713001204,10,9927.963618,9578.23079,-349.73282800000015
1205,1713001205,14,8211.960447,8165.964067,-45.99637999999959
1206,1713001206,16,2255.640052,2338.40354,82.7634879999996
1207,1713001207,13,9707.625905,9707.625905,0.0
1208,1713001208,14,9664.748897,9679.005403,14.256505999999717
1209,1713001209,15,11765.725006,11765.725006,0.0
1210,1713001210,12,1634.112641,1665.249977,31.137336000000005
1211,1713001211,16,6803.415916,6803.415916,0.0
1212,1713001212,12,10328.354554,10407.241485,78.88693100000091
1213,1713001213,16,6957.279977,6957.279977,0.0
1214,1713001214,14,2106.517829,2079.72957,-26.788258999999925
1215,1713001215,15,9830.87325,9830.87325,0.0
1216,1713001216,12,6994.241573,6994.241573,0.0
1217,1713001217,16,9868.206254,10732.768996,864.5627420000001
1218,1713001218,11,1930.622259,8179.692853,6249.070594
1219,1713001219,16,6636.556278,6680.439053,43.88277500000004
1220,1713001220,16,7517.230509,7517.230509,0.0
1221,1713001221,15,7338.772457,7338.772457,0.0
1222,1713001222,12,2117.25784,6548.097798,4430.839958
1223,1713001223,12,10919.709193,10901.208397,-18.500796000000264
1224,1713001224,11,11999.346183,11681.291321,-318.05486199999905
1225,1713001225,16,7153.278208,7153.278208,0.0
1226,1713001226,16,3278.329865,3268.451951,-9.877914000000146
1227,1713001227,11,12402.694123,12402.694123,0.0
1228,1713001228,14,7636.690392,7902.026161,265.33576899999935
1229,1713001229,13,7276.649044,7276.649044,0.0
1230,1713001230,11,8975.041425,9247.562745,272.52131999999983
1231,1713001231,16,10576.987223,10537.672238,-39.31498500000089
1232,1713001232,16,5351.038019,5570.488458,219.4504390000002
1233,1713001233,15,6503.26053,6503.26053,0.0
1234,1713001234,13,7550.479004,2806.643397,-4743.835607
1235,1713001235,15,10791.176613,10919.51798,128.3413670000009
1236,1713001236,14,9574.234139,9524.056305,-50.177834000000075
1237,1713001237,12,8969.173296,9054.536147,85.36285099999986
1238,1713001238,11,7883.787943,7820.511172,-63.276770999999826
1239,1713001239,11,10627.589419,10627.589419,0.0
1240,1713001240,15,9502.079823,8934.958539,-567.1212840000007
1241,1713001241,14,6782.240364,6782.240364,0.0
1242,1713001242,15,12795.408842,11095.395063,-1700.0137790000008
1243,1713001243,11,8360.530678,8275.647746,-84.88293199999862
1244,1713001244,14,9506.607362,9506.607362,0.0
1245,1713001245,13,13988.898645,13971.706779,-17.19186599999921
1246,1713001246,16,2035.239268,3709.322004,1674.082736
1247,1713001247,10,9246.138916,9246.138916,0.0
1248,1713001248,12,10416.764729,10731.0364,314.2716710000004
1249,1713001249,15,8632.178753,8632.178753,0.0
1250,1713001250,10,1860.438749,1823.531566,-36.907182999999804
1251,1713001251,15,14196.84875,14196.84875,0.0
1252,1713001252,13,9520.161297,9546.149061,25.987763999999515
1253,1713001253,13,11746.060198,11845.769648,99.70945000000029
1254,1713001254,16,2433.659869,2421.296403,-12.363466000000244
1255,1713001255,15,9328.46809,9297.720396,-30.747693999999683
1256,1713001256,12,9713.624336,9713.624336,0.0
1257,1713001257,11,6825.895243,6825.895243,0.0
1258,1713001258,16,2917.674579,2917.674579,0.0
1259,1713001259,15,6634.113376,6634.113376,0.0
1260,1713001260,15,12342.67379,12314.259362,-28.414428000000044
1261,1713001261,16,8453.984953,8424.505611,-29.479341999998724
1262,1713001262,10,3151.727087,3148.437268,-3.2898190000000795
1263,1713001263,15,12304.992086,12301.129142,-3.862944000000425
1264,1713001264,10,8694.936476,8687.610417,-7.326059000000896
1265,1713001265,15,6688.174596,6688.174596,0.0
1266,1713001266,12,10269.3059,10566.799547,297.49364700000115
1267,1713001267,15,9500.879295,9410.2668,-90.61249500000122
1268,1713001268,13,10037.243056,10671.580316,634.3372600000002
1269,1713001269,13,11636.671352,11636.671352,0.0
1270,1713001270,12,8879.181568,8857.532226,-21.649342000000615
1271,1713001271,14,10446.395925,10412.327935,-34.06799000000137
1272,1713001272,16,11286.35591,12524.944833,1238.5889229999993
1273,1713001273,14,9537.68696,8618.373256,-919.3137040000001
1274,1713001274,10,2675.64136,2678.294045,2.6526850000000195
1275,1713001275,16,18603.64177,18661.907206,58.2654360000015
1276,1713001276,11,7167.613055,6344.152713,-823.4603419999994
1277,1713001277,15,8443.623776,8443.623776,0.0
1278,1713001278,10,9220.561305,9357.476704,136.91539900000134
1279,1713001279,14,9186.950028,9186.950028,0.0
1280,1713001280,12,9427.479781,6987.579865,-2439.8999160000003
1281,1713001281,11,12340.703007,12167.392183,-173.31082400000014
1282,1713001282,14,2961.1556,4532.772534,1571.6169339999997
1283,1713001283,11,9853.237035,9898.413077,45.17604199999914
1284,1713001284,11,11002.443428,12188.22281,1185.7793819999988
1285,1713001285,15,7572.629298,7572.629298,0.0
1286,1713001286,11,1194.330677,1918.837743,724.5070660000001
1287,1713001287,16,11936.017839,14814.271974,2878.254134999999
1288,1713001288,15,7100.648054,10456.667062,3356.019008
1289,1713001289,15,9956.090005,9956.090005,0.0
1290,1713001290,10,10508.211261,10036.180001,-472.03125999999975
1291,1713001291,11,6848.526515,6848.526515,0.0
1292,1713001292,14,7846.55471,7826.453087,-20.101623000000473
1293,1713001293,16,5817.954967,5817.954967,0.0
1294,1713001294,13,1618.961888,1435.466763,-183.49512500000014
1295,1713001295,14,8426.682871,8243.10562,-183.57725100000062
1296,1713001296,11,10313.498702,9813.285361,-500.2133410000006
1297,1713001297,15,7717.149736,7717.149736,0.0
1298,1713001298,12,3639.809831,9005.343315,5365.533484
1299,1713001299,14,14025.569357,14025.569357,0.0
1300,1713001300,16,5205.446467,6204.052569,998.6061020000006
1301,1713001301,12,9611.980938,9515.842132,-96.13880600000084
1302,1713001302,12,2468.10721,1943.179178,-524.928032
1303,1713001303,15,7617.917033,7617.917033,0.0
1304,1713001304,13,6294.678648,7210.677427,915.9987789999996
1305,1713001305,13,12763.712871,12763.712871,0.0
1306,1713001306,13,1224.706735,1224.706735,0.0
1307,1713001307,10,9877.449859,10104.98135,227.53149099999973
1308,1713001308,15,10675.570093,10856.974797,181.4047040000005
1309,1713001309,15,9333.430949,9759.6108,426.1798510000008
1310,1713001310,15,10485.99978,10170.451071,-315.5487090000006
1311,1713001311,16,10031.792251,10031.792251,0.0
1312,1713001312,16,6919.545175,7429.765019,510.2198440000002
1313,1713001313,10,6406.446953,6354.871116,-51.57583699999941
1314,1713001314,11,9254.859714,9254.859714,0.0
1315,1713001315,12,8169.671971,8169.671971,0.0
1316,1713001316,14,7390.9486,7390.9486,0.0
1317,1713001317,16,14078.155559,14078.155559,0.0
1318,1713001318,15,2544.446103,2544.446103,0.0
1319,1713001319,15,10127.01931,10455.868622,328.8493120000003
1320,1713001320,10,9860.740201,9521.896904,-338.84329700000126
1321,1713001321,15,9773.39499,9773.39499,0.0
1322,1713001322,13,9430.834715,9555.653403,124.81868799999938
1323,1713001323,10,13436.094093,13436.094093,0.0
1324,1713001324,16,4842.950929,4789.380834,-53.57009500000004
1325,1713001325,15,9088.749409,9088.749409,0.0
1326,1713001326,13,10155.224851,9465.880486,-689.3443650000008
1327,1713001327,10,8413.05896,8413.05896,0.0
1328,1713001328,12,9199.819068,8548.569991,-651.2490770000004
1329,1713001329,15,13224.273657,13224.273657,0.0
1330,1713001330,12,6712.822592,2588.626635,-4124.195957
1331,1713001331,12,8872.745642,8934.498548,61.75290599999971
1332,1713001332,16,8007.337698,9203.740832,1196.4031339999992
1333,1713001333,10,9725.053369,9725.053369,0.0
1334,1713001334,16,4474.632446,4474.632446,0.0
1335,1713001335,11,11408.158162,11433.523485,25.36532299999999
1336,1713001336,10,8484.073305,8481.329001,-2.744303999999829
1337,1713001337,16,4927.858147,4927.858147,0.0
1338,1713001338,14,10450.640979,10419.282907,-31.358071999999083
1339,1713001339,11,8237.96953,8230.637268,-7.332261999999901
1340,1713001340,12,5846.208616,5866.49651,20.28789400000005
1341,1713001341,11,9975.114226,9975.114226,0.0
1342,1713001342,16,2590.571895,2831.055771,240.48387599999978
1343,1713001343,14,10396.599744,10396.599744,0.0
1344,1713001344,16,8124.726916,8173.567384,48.84046800000033
1345,1713001345,15,9340.835827,8872.47359,-468.3622370000012
1346,1713001346,15,4670.996702,5115.958618,444.9619159999993
1347,1713001347,13,12994.21003,12994.21003,0.0
1348,1713001348,12,9309.463355,7235.555975,-2073.9073799999996
1349,1713001349,12,9864.516212,10020.853871,156.3376589999989
1350,1713001350,12,9901.87096,10388.861534,486.99057399999947
1351,1713001351,15,8620.435663,8653.464502,33.02883900000052
1352,1713001352,16,4025.393569,4025.393569,0.0
1353,1713001353,10,11550.940356,11550.940356,0.0
1354,1713001354,12,4473.871706,4471.464794,-2.4069119999994655
1355,1713001355,10,8366.601835,8304.167006,-62.43482899999981
1356,1713001356,10,3889.519513,8247.671534,4358.152020999999
1357,1713001357,15,8888.658742,8888.658742,0.0
1358,1713001358,16,2434.373532,2196.386487,-237.98704499999985
1359,1713001359,12,12093.273939,12093.273939,0.0
1360,1713001360,16,5652.25015,5851.866983,199.61683300000004
1361,1713001361,10,9783.349931,9729.47,-53.87993100000131
1362,1713001362,10,7652.844666,7632.425828,-20.418837999999596
1363,1713001363,16,7796.586063,7796.586063,0.0
1364,1713001364,12,9815.834516,9851.980341,36.145824999999604
1365,1713001365,14,10607.441564,10607.441564,0.0
1366,1713001366,10,3821.617458,3821.617458,0.0
1367,1713001367,10,10756.09024,10756.09024,0.0
1368,1713001368,11,8543.809054,10722.635532,2178.826478000001
1369,1713001369,11,7154.637781,7154.637781,0.0
1370,1713001370,10,2361.304857,2293.755848,-67.5490090000003
1371,1713001371,15,14829.094579,14445.339337,-383.7552420000011
1372,1713001372,16,6029.682628,6029.682628,0.0
1373,1713001373,14,8584.989499,8584.989499,0.0
1374,1713001374,12,4277.18479,4296.097157,18.912366999999904
1375,1713001375,13,9453.230207,9453.230207,0.0
1376,1713001376,14,5645.534357,6412.354598,766.8202409999994
1377,1713001377,16,13628.451933,13628.451933,0.0
1378,1713001378,13,1534.16718,1510.164998,-24.002181999999948
1379,1713001379,10,8184.660675,8285.346615,100.6859400000003
1380,1713001380,16,10509.212224,11619.995058,1110.7828339999996
1381,1713001381,14,10098.179855,9825.863375,-272.3164799999995
1382,1713001382,16,2152.878254,2213.223161,60.344906999999694
1383,1713001383,16,9555.508335,9555.508335,0.0
1384,1713001384,15,8426.878254,9423.865381,996.9871270000003
1385,1713001385,16,5841.310619,5776.10968,-65.20093900000029
1386,1713001386,15,10454.834559,10673.785806,218.95124699999906
1387,1713001387,15,9795.02096,9795.02096,0.0
1388,1713001388,11,6714.524392,6876.526277,162.00188499999967
1389,1713001389,16,5113.520143,5113.520143,0.0
1390,1713001390,16,2118.672496,2118.672496,0.0
1391,1713001391,10,9240.541547,9240.541547,0.0
1392,1713001392,11,10314.28591,10071.410989,-242.87492100000054
1393,1713001393,11,9623.181471,9606.807867,-16.37360400000034
1394,1713001394,10,1449.808663,1449.808663,0.0
1395,1713001395,14,12264.099146,12075.515165,-188.58398099999977
1396,1713001396,15,9282.402244,9282.402244,0.0
1397,1713001397,14,8192.643982,8192.643982,0.0
1398,1713001398,11,9147.799561,9325.959392,178.15983100000085
1399,1713001399,12,9800.504566,9800.504566,0.0
1400,1713001400,16,6759.978647,7473.499194,713.5205470000001
1401,1713001401,13,10706.764805,10706.764805,0.0
1402,1713001402,13,3317.439377,3165.68688,-151.75249699999995
1403,1713001403,14,9344.018059,9389.391702,45.37364300000081
1404,1713001404,14,8360.326365,9518.936807,1158.6104419999992
1405,1713001405,15,5166.999851,5175.29716,8.297309000000496
1406,1713001406,12,3307.438325,3562.642271,255.2039460000001
1407,1713001407,12,10189.315945,9691.486261,-497.82968400000027
1408,1713001408,12,6147.845614,6134.86128,-12.984333999999762
1409,1713001409,15,8563.826319,8563.826319,0.0
1410,1713001410,10,10923.09505,11396.411852,473.31680199999937
1411,1713001411,16,10163.847996,10163.847996,0.0
1412,1713001412,14,9451.011631,6882.842924,-2568.168707
1413,1713001413,16,11759.670319,11759.670319,0.0
1414,1713001414,14,2589.021382,2805.044932,216.0235499999999
1415,1713001415,15,8497.783601,8497.783601,0.0
1416,1713001416,16,14506.278786,14644.886532,138.60774599999968
1417,1713001417,12,10407.475689,10407.475689,0.0
1418,1713001418,13,10322.348529,10331.287874,8.939344999998866
1419,1713001419,11,11181.789578,11181.789578,0.0
1420,1713001420,11,9233.970031,4027.4253,-5206.544731000001
1421,1713001421,16,10283.551727,10283.551727,0.0
1422,1713001422,12,1930.123826,1968.618235,38.494408999999905
1423,1713001423,12,10138.150993,9820.861767,-317.28922599999896
1424,1713001424,11,10698.613197,10855.87811,157.26491299999907
1425,1713001425,12,11690.241666,11818.649171,128.40750499999922
1426,1713001426,12,8084.835039,2455.175895,-5629.659143999999
1427,1713001427,13,10022.626515,10022.626515,0.0
1428,1713001428,12,12193.125519,12197.39706,4.27154100000007
1429,1713001429,15,10179.14233,10146.935584,-32.20674599999984
1430,1713001430,12,4538.269783,9039.09697,4500.827187000001
1431,1713001431,16,9800.064125,9800.064125,0.0
1432,1713001432,16,7120.689238,7280.053069,159.36383099999966
1433,1713001433,10,10488.961408,10488.961408,0.0
1434,1713001434,12,10205.509087,10045.102451,-160.4066359999997
1435,1713001435,10,10246.002264,10246.002264,0.0
1436,1713001436,12,6244.787734,10239.465382,3994.6776480000008
1437,1713001437,15,9062.712227,9891.631938,828.9197110000005
1438,1713001438,10,4278.469467,4278.469467,0.0
1439,1713001439,12,10376.226254,10376.226254,0.0
1440,1713001440,16,9251.723958,11930.125195,2678.401237
1441,1713001441,14,10176.044272,9358.303366,-817.7409059999991
1442,1713001442,11,6573.902315,9098.639416,2524.7371009999997
1443,1713001443,11,14750.090913,14707.825107,-42.26580599999943
1444,1713001444,12,6620.439613,7111.853956,491.4143430000004
1445,1713001445,16,6042.087544,6042.087544,0.0
1446,1713001446,11,9691.627403,8514.05134,-1177.5760630000004
1447,1713001447,10,9754.858947,9919.657003,164.79805599999963
1448,1713001448,11,12067.258898,11128.123126,-939.1357719999996
1449,1713001449,13,9230.034503,9230.034503,0.0
1450,1713001450,13,1486.595454,1449.449802,-37.14565199999993
1451,1713001451,12,11424.298137,11424.298137,0.0
1452,1713001452,12,11700.118988,11839.267955,139.14896699999917
1453,1713001453,13,9113.305816,9113.305816,0.0
1454,1713001454,11,8869.594965,8842.246979,-27.347986000000674
1455,1713001455,11,14450.962852,14450.962852,0.0
1456,1713001456,10,6404.290219,6404.290219,0.0
1457,1713001457,10,10112.932688,7557.770172,-2555.1625160000012
1458,1713001458,16,9310.993105,9290.259373,-20.73373199999878
1459,1713001459,12,9290.251031,7988.085792,-1302.165239
1460,1713001460,15,7093.643484,9718.342142,2624.6986579999993
1461,1713001461,11,11603.500616,11603.500616,0.0
1462,1713001462,13,6475.775313,6298.459743,-177.31556999999975
1463,1713001463,11,8151.614503,8151.614503,0.0
1464,1713001464,13,13701.230318,13868.942675,167.71235700000034
1465,1713001465,13,6583.112839,6489.171517,-93.94132200000058
1466,1713001466,10,2745.633606,6479.674508,3734.040902
1467,1713001467,15,12041.520484,12001.266195,-40.254289000000426
1468,1713001468,13,10083.683181,7763.571968,-2320.111213
1469,1713001469,12,5419.521568,5419.521568,0.0
1470,1713001470,11,10023.883381,10292.574339,268.69095800000105
1471,1713001471,16,9259.430937,9259.430937,0.0
1472,1713001472,15,10715.097641,11760.868149,1045.7705079999996
1473,1713001473,14,9185.083476,9185.083476,0.0
1474,1713001474,16,1428.902115,1428.902115,0.0
1475,1713001475,10,7827.401606,7827.401606,0.0
1476,1713001476,14,10766.647682,10663.602649,-103.04503300000033
1477,1713001477,11,10403.466382,10403.466382,0.0
1478,1713001478,15,3203.58771,3493.57027,289.9825600000004
1479,1713001479,11,9672.890411,9672.890411,0.0
1480,1713001480,12,9665.673504,9780.318612,114.6451079999988
1481,1713001481,12,10281.920249,10244.66857,-37.25167900000088
1482,1713001482,10,10886.955722,10538.880796,-348.07492600000114
1483,1713001483,16,8225.235819,8225.235819,0.0
1484,1713001484,13,9956.859466,10116.581945,159.72247900000002
1485,1713001485,12,11294.921064,11294.921064,0.0
1486,1713001486,16,2724.478558,2832.043891,107.56533300000001
1487,1713001487,11,13801.747453,13801.747453,0.0
1488,1713001488,13,9784.264112,12125.751442,2341.48733
1489,1713001489,12,9364.694982,9364.694982,0.0
1490,1713001490,12,8998.662767,8985.020047,-13.642719999999827
1491,1713001491,11,12836.351997,12808.181926,-28.170071000000462
1492,1713001492,15,8982.640493,6808.637502,-2174.002991000001
1493,1713001493,14,9784.760694,9784.760694,0.0
1494,1713001494,14,9667.280941,9875.523598,208.24265699999887
1495,1713001495,12,9005.123906,9005.123906,0.0
1496,1713001496,12,6765.208373,6248.651656,-516.5567170000004
1497,1713001497,10,11562.582278,11562.582278,0.0
1498,1713001498,16,2019.687436,2019.687436,0.0
1499,1713001499,13,8855.156223,8816.858728,-38.29749500000071
1500,1713001500,13,9629.336155,10085.910481,456.5743259999999
1501,1713001501,12,8552.053162,8552.053162,0.0
1502,1713001502,16,1383.059448,1383.059448,0.0
1503,1713001503,11,8794.407434,8794.407434,0.0
1504,1713001504,11,8312.585363,8312.585363,0.0
1505,1713001505,12,6747.026139,6747.026139,0.0
1506,1713001506,13,12112.787569,12242.656573,129.86900400000013
1507,1713001507,11,10167.604924,10088.403027,-79.20189699999901
1508,1713001508,12,9581.659575,8362.969414,-1218.6901610000004
1509,1713001509,10,8876.001959,8876.001959,0.0
1510,1713001510,16,2427.750052,2405.465824,-22.284227999999985
1511,1713001511,12,9752.493045,9752.493045,0.0
1512,1713001512,14,9369.299692,9899.274197,529.9745050000001
1513,1713001513,14,9089.170187,9074.067896,-15.10229099999924
1514,1713001514,15,9399.966041,9451.986027,52.019986000001154
1515,1713001515,10,10800.250142,10751.849413,-48.400729000000865
1516,1713001516,14,8080.143239,5448.817453,-2631.3257860000003
